Event,Tm,J1,J2,St,S,n,Q
J2,463.3185109652833,464.4921103415334,465.7439878361683,464.53055876426197,1,231,"J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1"
J1,464.5064721970714,465.6850337411444,465.7439878361683,464.53055876426197,1,232,"J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2"
E,464.53055876426197,465.6850337411444,465.7439878361683,464.53055876426197,1,233,"J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1"
J2,464.5312632267061,465.6850337411444,467.50872132270854,468.2637416320109,1,232,"J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1"
J1,466.13133271476596,468.7861878040272,467.50872132270854,468.2637416320109,1,233,"J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2"
J1,467.5763784703134,471.06587643979816,467.50872132270854,468.2637416320109,1,234,"J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1"
E,468.2637416320109,471.06587643979816,467.50872132270854,468.2637416320109,1,235,"J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1"
J1,469.60864540652966,470.25653810396244,467.50872132270854,470.1611486648236,1,234,"J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1"
E,470.1611486648236,470.25653810396244,467.50872132270854,470.1611486648236,1,235,"J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1"
J1,471.5977695283262,473.4387749325439,467.50872132270854,472.1343732649959,1,234,"J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1"
J1,472.0068460815663,472.9884743956476,467.50872132270854,472.1343732649959,1,235,"J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1"
E,472.1343732649959,472.9884743956476,467.50872132270854,472.1343732649959,1,236,"J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1"
E,473.95186547689724,472.9884743956476,467.50872132270854,473.95186547689724,1,235,"J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1"
J1,475.79084327470684,478.13824900621717,467.50872132270854,476.2924733093789,1,234,"J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1"
E,476.2924733093789,478.13824900621717,467.50872132270854,476.2924733093789,1,235,"J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1"
E,477.8720689102544,478.13824900621717,467.50872132270854,477.8720689102544,1,234,"J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1"
J1,477.88620027679497,478.0919410759549,467.50872132270854,480.1033385831142,1,233,"J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1"
J1,479.1014124618123,480.32708109389586,467.50872132270854,480.1033385831142,1,234,"J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J2, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1"
